block_id,conc1,conc2,response,response_origin
16,1.6,0.1,77.532488811622585,77.53213367609254
16,1.6,0.01,70.74601476646164,70.74550128534705
16,1.6,0.001,68.89462014981679,68.89460154241645
16,1.6,1e-4,68.33036729215992,68.32904884318766
16,1.6,0,73.47037118599503,73.47043701799487
16,0.16,1,74.44660047512991,74.44730077120823
16,0.16,0.1,66.11878925415209,66.11825192802057
16,0.16,0.01,58.095484592998986,58.09768637532134
16,0.16,0.001,58.406561639553566,58.40616966580977
16,0.16,1e-4,58.71514991725063,58.7146529562982
16,0.16,0,61.850674868215165,61.850899742930594
16,0.016,1,72.18397283112773,72.18508997429306
16,0.016,0.1,64.88392377146353,64.88431876606684
16,0.016,0.01,58.921858313632725,58.92030848329049
16,0.016,0.001,57.274320752872384,57.275064267352185
16,0.016,1e-4,53.57093306937327,53.573264781491
16,0.016,0,55.27073512461959,55.26992287917738
16,0.0016,1,67.55733930630939,67.55784061696659
16,0.0016,0.1,63.49563307230294,63.49614395886889
16,0.0016,0.01,49.81883604984059,49.82005141388175
16,0.0016,0.001,51.97941188867242,51.97943444730077
16,0.0016,1e-4,42.622809208452104,42.62210796915167
16,0.0016,0,41.64465673391272,41.645244215938305
16,2e-4,1,63.341295585683255,63.34190231362467
16,2e-4,0.1,61.13220203867259,61.131105398457585
16,2e-4,0.01,14.601294906775365,14.601542416452446
16,2e-4,0.001,12.801896653556605,12.802056555269928
16,2e-4,1e-4,19.742304813008914,19.74293059125965
16,2e-4,0,0.6178670156124647,0.6169665809768645
16,0,1,63.75221917397999,63.753213367609256
16,0,0.1,56.19622200102855,56.19537275064267
16,0,0.01,11.054790278124448,11.053984575835472
16,0,0.001,13.98410823453959,13.984575835475582
16,0,1e-4,11.826041222370272,11.825192802056549
16,0,0,-11.515722741704513,-11.51670951156811
17,1.6,1,69.577883740422,69.57730812013348
17,1.6,0.1,69.46809825695087,69.46607341490545
17,1.6,0.01,70.29837135092446,70.30033370411569
17,1.6,0.001,68.96435232044867,68.9655172413793
17,1.6,1e-4,69.24222748523566,69.2436040044494
17,1.6,0,70.57858814712023,70.57842046718577
17,0.16,1,60.56888162574212,60.56729699666296
17,0.16,0.1,57.00946431831895,57.00778642936597
17,0.16,0.01,55.95154502639806,55.951056729699665
17,0.16,0.001,57.842925391838754,57.84204671857619
17,0.16,1e-4,55.1166515656154,55.11679644048943
17,0.16,0,54.95041335440746,54.94994438264739
17,0.016,1,56.95254531222907,56.95216907675194
17,0.016,0.1,57.50758156261705,57.50834260289211
17,0.016,0.01,49.66600258938215,49.6662958843159
17,0.016,0.001,52.947584847278414,52.94771968854282
17,0.016,1e-4,50.613184724570345,50.61179087875417
17,0.016,0,46.38383509139929,46.38487208008899
17,0.0016,1,49.44171213871204,49.44382647385984
17,0.0016,0.1,46.0519362426231,46.0511679644049
17,0.0016,0.01,39.15380007964621,39.15461624026696
17,0.0016,0.001,42.76930805325482,42.76974416017798
17,0.0016,1e-4,47.5537411900146,47.55283648498332
17,0.0016,0,37.81903669126604,37.81979977753059
17,2e-4,1,27.53024847695807,27.530589543937708
17,2e-4,0.1,24.91807639561321,24.916573971078975
17,2e-4,0.01,24.194076694809084,24.19354838709677
17,2e-4,0.001,20.467727953313187,20.467185761957722
17,2e-4,1e-4,17.130007931761078,17.130144605116797
17,2e-4,0,23.636238127103308,23.637374860956612
17,0,1,21.578036187083693,21.57953281423805
17,0,0.1,23.080977949172897,23.081201334816456
17,0,0.01,9.178864900540328,9.176863181312555
17,0,0.001,-0.6671865275519856,-0.6674082313681993
17,0,1e-4,4.67202199248657,4.671857619577324
17,0,0,9.788986683675583,9.788654060066733
18,1.6,1,70.30136174806232,70.30174695606141
18,1.6,0.1,70.67091463930325,70.6723133933298
18,1.6,0.01,68.08102407324688,68.07834833245103
18,1.6,0.001,69.0308097707668,69.03123345685547
18,1.6,1e-4,67.6545452312038,67.65484383271573
18,1.6,0,71.04108748887134,71.0428798305982
18,0.16,1,56.96110720617408,56.96135521439915
18,0.16,0.1,63.10192315664277,63.10217046056114
18,0.16,0.01,61.99021563837743,61.99047114875596
18,0.16,0.001,56.483125714096836,56.484912652196925
18,0.16,1e-4,57.59839662681814,57.59661196400212
18,0.16,0,63.5274385466442,63.52567496029645
18,0.016,1,59.820700187834426,59.820010587612494
18,0.016,0.1,60.61298078397177,60.614081524616196
18,0.016,0.01,58.33845934789581,58.33774483853891
18,0.016,0.001,50.502665123118746,50.50291159343568
18,0.016,1e-4,55.425831616692726,55.42615140285865
18,0.016,0,50.927778737463946,50.92641609317099
18,0.0016,1,56.53662283207387,56.53785071466385
18,0.0016,0.1,53.572807997283924,53.57331921651667
18,0.0016,0.01,48.86110046196229,48.86183165696135
18,0.0016,0.001,43.67392128721069,43.67390153520381
18,0.0016,1e-4,44.09583317102442,44.09740603493913
18,0.0016,0,42.77325113999645,42.77395447326627
18,2e-4,1,50.5565655879915,50.55584965590259
18,2e-4,0.1,41.6097823139006,41.60931709899418
18,2e-4,0.01,38.2203071988053,38.22128110111171
18,2e-4,0.001,34.88674238342661,34.88618316569614
18,2e-4,1e-4,24.61376640736947,24.616199047114875
18,2e-4,0,11.751909382728137,11.75224986765484
18,0,1,41.55709206972211,41.55637903652726
18,0,0.1,33.085630004434584,33.086289041821075
18,0,0.01,34.145013888536766,34.145050291159336
18,0,0.001,24.032287073677296,24.033880359978824
18,0,1e-4,16.99396584467654,16.993118051879293
18,0,0,9.421124730261985,9.422975119110646
19,1.6,1,71.22416614528669,71.22448979591837
19,1.6,0.1,70.76505087433647,70.76530612244898
19,1.6,0.01,72.85720377837016,72.85714285714286
19,1.6,0.001,73.7746867124526,73.77551020408163
19,1.6,1e-4,69.0324419753828,69.03061224489795
19,1.6,0,66.12101906337605,66.12244897959184
19,0.16,1,66.42882556571443,66.42857142857143
19,0.16,0.1,59.792978593651604,59.79591836734694
19,0.16,0.01,61.479594252543635,61.47959183673469
19,0.16,0.001,63.7760198696529,63.775510204081634
19,0.16,1e-4,58.82544589224378,58.826530612244895
19,0.16,0,56.93948034318096,56.93877551020408
19,0.016,1,57.449310568186725,57.44897959183673
19,0.016,0.1,60.97036408257502,60.96938775510204
19,0.016,0.01,57.70323829277266,57.70408163265306
19,0.016,0.001,56.88678452213595,56.88775510204081
19,0.016,1e-4,56.32475908089625,56.326530612244895
19,0.016,0,54.59151426435224,54.591836734693885
19,0.0016,1,48.51906936252295,48.5204081632653
19,0.0016,0.1,48.52109631929345,48.5204081632653
19,0.0016,0.01,45.40823454595837,45.40816326530612
19,0.0016,0.001,42.808312201338865,42.806122448979586
19,0.0016,1e-4,47.19271984342111,47.193877551020414
19,0.0016,0,40.8685286268396,40.867346938775505
19,2e-4,1,31.22396242755675,31.22448979591836
19,2e-4,0.1,8.569971943417258,8.57142857142857
19,2e-4,0.01,9.388328069411306,9.387755102040813
19,2e-4,0.001,11.529178867193295,11.530612244897966
19,2e-4,1e-4,22.60098563130801,22.602040816326536
19,2e-4,0,-0.1537943363672115,-0.15306122448978954
19,0,1,15.459394580733647,15.459183673469397
19,0,0.1,-6.32752953297197,-6.326530612244909
19,0,0.01,6.225567646241565,6.224489795918359
19,0,0.001,10.151862250107296,10.153061224489804
19,0,1e-4,9.490012555402549,9.489795918367363
19,0,0,-0.7651630354191872,-0.7653061224489761
20,1.6,1,74.77280359664262,74.77386934673368
20,1.6,0.1,69.74831509518226,69.74874371859296
20,1.6,0.01,72.26065035318653,72.26130653266331
20,1.6,0.001,75.83010512297007,75.82914572864321
20,1.6,1e-4,73.5191439923346,73.5175879396985
20,1.6,0,73.56679839954612,73.5678391959799
20,0.16,1,65.57882001964471,65.57788944723617
20,0.16,0.1,62.06022606160668,62.06030150753769
20,0.16,0.01,59.34476647299266,59.34673366834171
20,0.16,0.001,62.5118069104277,62.51256281407035
20,0.16,1e-4,58.69392848584393,58.69346733668342
20,0.16,0,61.95994410160592,61.959798994974875
20,0.016,1,63.06288432184475,63.06532663316583
20,0.016,0.1,62.01063056994173,62.01005025125628
20,0.016,0.01,61.60869525300351,61.608040201005025
20,0.016,0.001,58.69316282784616,58.69346733668342
20,0.016,1e-4,56.43145323578748,56.4321608040201
20,0.016,0,58.99694644638633,58.994974874371856
20,0.0016,1,53.71850296614347,53.71859296482412
20,0.0016,0.1,47.4371719123963,47.43718592964824
20,0.0016,0.01,54.370735839545304,54.37185929648241
20,0.0016,0.001,40.802675970379134,40.80402010050251
20,0.0016,1e-4,47.08390397990733,47.085427135678394
20,0.0016,0,44.82369863480469,44.824120603015075
20,2e-4,1,25.177240321449005,25.175879396984925
20,2e-4,0.1,19.7002462571569,19.698492462311563
20,2e-4,0.01,25.328201530563504,25.32663316582915
20,2e-4,0.001,19.80029173044432,19.798994974874375
20,2e-4,1e-4,17.436948333396792,17.437185929648237
20,2e-4,0,8.641991930266318,8.643216080401999
20,0,1,19.698164649631423,19.698492462311563
20,0,0.1,2.5604016200754907,2.562814070351763
20,0,0.01,13.668027915669269,13.668341708542712
20,0,0.001,5.680051838503647,5.678391959799001
20,0,1e-4,16.834301807371972,16.834170854271363
20,0,0,10.302603426371126,10.301507537688437
21,1.6,1,87.51418046910591,87.51369112814896
21,1.6,0.1,83.95321889912404,83.95399780941949
21,1.6,0.01,71.03131639615468,71.02957283680175
21,1.6,0.001,69.93420419759967,69.934282584885
21,1.6,1e-4,69.60471995551744,69.60569550930997
21,1.6,0,68.2914178668346,68.29134720700986
21,0.16,1,65.71589651547666,65.71741511500548
21,0.16,0.1,69.6613238009386,69.6604600219058
21,0.16,0.01,57.9961204073777,57.995618838992335
21,0.16,0.001,54.16174817595403,54.16210295728368
21,0.16,1e-4,54.92831770473783,54.92880613362542
21,0.16,0,50.32952336952232,50.32858707557503
21,0.016,1,59.911314371460236,59.91237677984666
21,0.016,0.1,56.02311256467047,56.02409638554217
21,0.016,0.01,46.057379340976695,46.056955093099674
21,0.016,0.001,49.5066680731569,49.507119386637456
21,0.016,1e-4,47.75558006836737,47.754654983570646
21,0.016,0,50.32838845476522,50.32858707557503
21,0.0016,1,53.944239757917224,53.943044906900326
21,0.0016,0.1,40.90958645379609,40.90909090909091
21,0.0016,0.01,44.57606810043796,44.57831325301205
21,0.0016,0.001,36.471830017467624,36.47316538882804
21,0.0016,1e-4,43.42954126370563,43.42825848849945
21,0.0016,0,36.91197228549891,36.911281489594735
21,2e-4,1,38.55324980480202,38.55421686746988
21,2e-4,0.1,14.456485531616194,14.457831325301214
21,2e-4,0.01,7.832358966594129,7.831325301204814
21,2e-4,0.001,9.363919877428621,9.364731653888285
21,2e-4,1e-4,10.078472043112786,10.076670317634168
21,2e-4,0,14.842954455432446,14.841182913472068
21,0,1,36.30741715967072,36.30887185104052
21,0,0.1,6.516131344592148,6.516976998904724
21,0,0.01,1.3678623352366321,1.3691128148959564
21,0,0.001,-7.17348386198685,-7.174151150054755
21,0,1e-4,13.525543841484312,13.52683461117195
21,0,0,3.229071239615974,3.231106243154443
22,1.6,1,66.36872550897425,66.36670416197975
22,1.6,0.1,67.60505546730089,67.60404949381328
22,1.6,0.01,70.07955728108153,70.07874015748031
22,1.6,0.001,71.03420665288628,71.03487064116986
22,1.6,1e-4,67.54779524295323,67.54780652418448
22,1.6,0,67.4359402621831,67.43532058492688
22,0.16,1,54.44191336193294,54.44319460067491
22,0.16,0.1,57.81764851707632,57.8177727784027
22,0.16,0.01,53.374753919382286,53.374578177727784
22,0.16,0.001,51.01406622711281,51.01237345331833
22,0.16,1e-4,50.16937104160359,50.168728908886386
22,0.16,0,54.33199089444967,54.33070866141732
22,0.016,1,50.90002806103429,50.899887514060744
22,0.016,0.1,45.38696398775552,45.3880764904387
22,0.016,0.01,47.4687266897322,47.46906636670416
22,0.016,0.001,47.804859419837676,47.80652418447694
22,0.016,1e-4,42.18315607335902,42.1822272215973
22,0.016,0,49.72020197869073,49.71878515185602
22,0.0016,1,35.826708932765676,35.826771653543304
22,0.0016,0.1,35.71330481194961,35.71428571428571
22,0.0016,0.01,37.51514789265843,37.514060742407196
22,0.0016,0.001,31.777417167296534,31.777277840269974
22,0.0016,1e-4,34.47655411035453,34.4769403824522
22,0.0016,0,33.12823269678426,33.12710911136108
22,2e-4,1,23.508801459179537,23.509561304836893
22,2e-4,0.1,14.905535910734269,14.90438695163104
22,2e-4,0.01,4.723566972559967,4.7244094488189035
22,2e-4,0.001,9.730425159122161,9.730033745781768
22,2e-4,1e-4,11.811914999289563,11.811023622047244
22,2e-4,0,-8.15656585488804,-8.155230596175485
22,0,1,15.298485862510459,15.298087739032624
22,0,0.1,4.049382226470395,4.049493813273344
22,0,0.01,21.0355463850865,21.03487064116986
22,0,0.001,11.529020175967876,11.529808773903255
22,0,1e-4,7.086527186894283,7.086614173228341
22,0,0,11.13749027050944,11.136107986501685
23,1.6,1,68.57777800882253,68.57760951865873
23,1.6,0.1,70.20093135752481,70.20010816657653
23,1.6,0.01,67.1171398409351,67.11736073553271
23,1.6,0.001,66.79183161429445,66.79286100594916
23,1.6,1e-4,67.49593282768936,67.4959437533802
23,1.6,0,71.44279880549139,71.44402379664683
23,0.16,1,57.48793931316536,57.49053542455381
23,0.16,0.1,58.35703715936863,58.35586803677664
23,0.16,0.01,52.62195257198345,52.62303948080043
23,0.16,0.001,53.91921231612202,53.921038399134666
23,0.16,1e-4,54.30061669878945,54.299621416982156
23,0.16,0,55.110858879159615,55.110870740941046
23,0.016,1,58.08485196706226,58.08545159545701
23,0.016,0.1,48.025782030380086,48.025959978366686
23,0.016,0.01,50.72969841022121,50.73012439156301
23,0.016,0.001,43.32171055818154,43.320713899405085
23,0.016,1e-4,50.02776930484047,50.02704164413197
23,0.016,0,55.59589370472053,55.59762033531639
23,0.0016,1,52.8938093206157,52.89345592212006
23,0.0016,0.1,54.4085148071759,54.40778799351
23,0.0016,0.01,45.268380537882415,45.26771227690644
23,0.0016,0.001,35.9629623782018,35.965386695511086
23,0.0016,1e-4,48.512474215317006,48.51270957274202
23,0.0016,0,39.05011375987581,39.04813412655489
23,2e-4,1,55.165750823743615,55.16495402920498
23,2e-4,0.1,44.725170118086524,44.72687939426717
23,2e-4,0.01,29.744144876447663,29.745808545159548
23,2e-4,0.001,19.903141190677246,19.902650081124932
23,2e-4,1e-4,16.22481242369237,16.224986479177943
23,2e-4,0,3.9490413338305204,3.9480800432666427
23,0,1,55.70608073850592,55.70578691184424
23,0,0.1,49.432206472592284,49.43212547322877
23,0,0.01,36.506403239993155,36.50621957815036
23,0,0.001,9.897408007333933,9.897241752298541
23,0,1e-4,-6.058597884625977,-6.0573282855597625
23,0,0,4.545345707490452,4.542996214169833
24,1.6,1,75.50763776834823,75.50904977375566
24,1.6,0.1,67.42079751814524,67.42081447963801
24,1.6,0.01,68.72117513766095,68.72171945701358
24,1.6,0.001,71.83437929785372,71.83257918552036
24,1.6,1e-4,65.55531008271012,65.55429864253394
24,1.6,0,70.6442326635346,70.6447963800905
24,0.16,1,62.21739999093112,62.217194570135746
24,0.16,0.1,63.80207043932577,63.800904977375566
24,0.16,0.01,56.61988338166304,56.61764705882353
24,0.16,0.001,50.226546608967574,50.2262443438914
24,0.16,1e-4,52.65732853412175,52.658371040723985
24,0.16,0,53.84517030384034,53.84615384615384
24,0.016,1,62.27576137468903,62.2737556561086
24,0.016,0.1,53.844083274669984,53.84615384615384
24,0.016,0.01,54.86730913603404,54.86425339366516
24,0.016,0.001,47.73729521049188,47.73755656108597
24,0.016,1e-4,49.886423434795184,49.886877828054295
24,0.016,0,52.43228425738805,52.43212669683258
24,0.0016,1,55.657041986012935,55.65610859728507
24,0.0016,0.1,54.01613993234824,54.0158371040724
24,0.0016,0.01,43.94600765068251,43.94796380090498
24,0.0016,0.001,29.18587389870042,29.185520361990953
24,0.0016,1e-4,37.670133682432294,37.66968325791855
24,0.0016,0,44.68391746942257,44.68325791855203
24,2e-4,1,57.465031927688685,57.46606334841629
24,2e-4,0.1,44.284959293860716,44.28733031674208
24,2e-4,0.01,24.151259134099412,24.151583710407238
24,2e-4,0.001,11.990005927493442,11.990950226244351
24,2e-4,1e-4,4.863487503666723,4.864253393665166
24,2e-4,0,-1.6977863584522308,-1.6968325791855108
24,0,1,54.1851223575411,54.18552036199095
24,0,0.1,41.00647611325382,41.00678733031674
24,0,0.01,14.876361703572977,14.875565610859738
24,0,0.001,-6.560099544506801,-6.561085972850677
24,0,1e-4,9.614590083722181,9.615384615384599
24,0,0,-7.579494338333518,-7.579185520362003
25,1.6,1,69.22282364778978,69.22246220302375
25,1.6,0.1,65.17418496821065,65.17278617710582
25,1.6,0.01,64.9567473853039,64.95680345572354
25,1.6,0.001,66.25100091052572,66.25269978401727
25,1.6,1e-4,65.55098779206998,65.55075593952483
25,1.6,0,72.30009689205042,72.30021598272138
25,0.16,1,60.04496903712992,60.043196544276455
25,0.16,0.1,59.23360476125832,59.23326133909288
25,0.16,0.01,59.286633969656094,59.28725701943845
25,0.16,0.001,58.692865013343315,58.69330453563715
25,0.16,1e-4,54.80511025396639,54.80561555075594
25,0.16,0,56.85763743902484,56.85745140388769
25,0.016,1,58.5854895927436,58.585313174946
25,0.016,0.1,59.28817286764527,59.28725701943845
25,0.016,0.01,57.55971542510631,57.55939524838013
25,0.016,0.001,69.76205231918237,69.76241900647949
25,0.016,1e-4,58.20640280123181,58.20734341252699
25,0.016,0,53.3483668843569,53.34773218142548
25,0.0016,1,56.85738891540536,56.85745140388769
25,0.0016,0.1,55.02178111000592,55.02159827213823
25,0.0016,0.01,52.64689197795147,52.645788336933045
25,0.0016,0.001,53.72745397946315,53.7257019438445
25,0.0016,1e-4,53.13079564358306,53.131749460043196
25,0.0016,0,36.5567196744093,36.55507559395248
25,2e-4,1,54.64276177618977,54.64362850971922
25,2e-4,0.1,54.80588190294813,54.80561555075594
25,2e-4,0.01,52.4300279860456,52.42980561555075
25,2e-4,0.001,40.820457432742806,40.820734341252695
25,2e-4,1e-4,38.23033593770625,38.22894168466523
25,2e-4,0,15.550097027525055,15.550755939524834
25,0,1,48.92074692436908,48.92008639308856
25,0,0.1,47.13821568598452,47.138228941684666
25,0,0.01,51.34896052834058,51.34989200863931
25,0,0.001,46.005534343571114,46.00431965442765
25,0,1e-4,31.801367383176604,31.803455723542115
25,0,0,4.589106676904229,4.589632829373642
26,1.6,1,77.19888277558793,77.20042417815483
26,1.6,0.1,68.29287724789917,68.29268292682927
26,1.6,0.01,70.78499400897573,70.7847295864263
26,1.6,0.001,65.74649526271041,65.74761399787911
26,1.6,1e-4,64.58177502506643,64.58112407211028
26,1.6,0,68.23862775723757,68.23966065747615
26,0.16,1,65.05898369778785,65.05832449628844
26,0.16,0.1,61.87722616450037,61.87698833510074
26,0.16,0.01,56.20432079026312,56.20360551431602
26,0.16,0.001,54.98315483615487,54.98409331919406
26,0.16,1e-4,56.09765632961944,56.09756097560976
26,0.16,0,53.49900695788651,53.499469777306466
26,0.016,1,61.13320768200085,61.13467656415695
26,0.016,0.1,53.23451111704635,53.23435843054083
26,0.016,0.01,54.826800273745995,54.82502651113468
26,0.016,0.001,54.45322255472926,54.45387062566277
26,0.016,1e-4,57.47594016131542,57.47613997879109
26,0.016,0,52.22762455656437,52.226935312831394
26,0.0016,1,55.62039669694144,55.6203605514316
26,0.0016,0.1,46.290384681593274,46.28844114528102
26,0.0016,0.01,40.827884615642596,40.8271474019088
26,0.0016,0.001,36.79977626500408,36.79745493107105
26,0.0016,1e-4,42.577231199908326,42.57688229056203
26,0.0016,0,46.97659673021041,46.977730646871684
26,2e-4,1,29.37475855690099,29.374337221633084
26,2e-4,0.1,21.314027723700768,21.31495227995758
26,2e-4,0.01,27.888706617379377,27.889713679745498
26,2e-4,0.001,10.975420281767452,10.975609756097555
26,2e-4,1e-4,6.204539431016174,6.203605514315996
26,2e-4,0,16.437247409469357,16.43690349946978
26,0,1,16.5437620584525,16.542948038176036
26,0,0.1,12.514170908340557,12.513255567338277
26,0,0.01,-2.8633743971993377,-2.8632025450689156
26,0,0.001,-10.394767024326756,-10.392364793213147
26,0,1e-4,0.42497406167677376,0.42417815482504295
26,0,0,1.3277258496975675,1.3255567338282077
27,1.6,1,64.6054765224865,64.60541813898703
27,1.6,0.1,66.37084767683434,66.37220259128387
27,1.6,0.01,67.60858415712607,67.60895170789163
27,1.6,0.001,65.84123273801566,65.84216725559482
27,1.6,1e-4,60.12952255394836,60.129564193168434
27,1.6,0,61.249203791628645,61.24852767962309
27,0.16,1,48.057403538620306,48.0565371024735
27,0.16,0.1,50.00023517502481,50
27,0.16,0.01,54.12156308522597,54.12249705535925
27,0.16,0.001,52.41541867030627,52.41460541813899
27,0.16,1e-4,51.2380974351629,51.23674911660777
27,0.16,0,54.006963307982055,54.004711425206125
27,0.016,1,46.81929433343126,46.81978798586572
27,0.016,0.1,47.114726153847684,47.11425206124853
27,0.016,0.01,46.64430323230216,46.64310954063604
27,0.016,0.001,45.81849373409268,45.8186101295642
27,0.016,1e-4,45.11242120720124,45.111896348645466
27,0.016,0,45.6421461058158,45.641931684334516
27,0.0016,1,24.734847882620944,24.734982332155482
27,0.0016,0.1,36.69039230180017,36.690223792697296
27,0.0016,0.01,29.80072916150922,29.799764428739692
27,0.0016,0.001,21.555179096935202,21.5547703180212
27,0.0016,1e-4,29.38704828498859,29.387514723203765
27,0.0016,0,28.266311453773298,28.26855123674912
27,2e-4,1,21.141725549300144,21.14252061248527
27,2e-4,0.1,33.03884930283319,33.03886925795054
27,2e-4,0.01,13.601725857563546,13.60424028268551
27,2e-4,0.001,24.26605076357469,24.263839811542994
27,2e-4,1e-4,18.667533617039823,18.669022379269734
27,2e-4,0,0.8822314742727827,0.883392226148402
27,0,1,18.199337596882202,18.197879858657245
27,0,0.1,44.81524239731394,44.81743227326266
27,0,0.01,-0.6470819031610151,-0.6478209658421434
27,0,0.001,-9.069837530558878,-9.069493521790335
27,0,1e-4,-7.537824453058235,-7.538280329799747
27,0,0,-0.6469428555795986,-0.6478209658421434
28,1.6,1,79.72049000404367,79.72144846796658
28,1.6,0.1,69.08007409944395,69.0807799442897
28,1.6,0.01,67.4621841091926,67.46518105849583
28,1.6,0.001,63.39736763848376,63.3983286908078
28,1.6,1e-4,63.62155010468845,63.62116991643454
28,1.6,0,63.788805903244175,63.788300835654596
28,0.16,1,64.34743095572524,64.34540389972145
28,0.16,0.1,58.71872757967498,58.71866295264624
28,0.16,0.01,57.04781741909409,57.04735376044569
28,0.16,0.001,52.64631433265024,52.646239554317546
28,0.16,1e-4,50.473050768220986,50.47353760445682
28,0.16,0,51.47707203059801,51.47632311977715
28,0.016,1,60.11188484739426,60.11142061281337
28,0.016,0.1,54.20625755416313,54.20612813370474
28,0.016,0.01,52.4225828680392,52.42339832869081
28,0.016,0.001,48.46792642336442,48.467966573816156
28,0.016,1e-4,47.80022431391361,47.79944289693593
28,0.016,0,42.1176680962015,42.116991643454035
28,0.0016,1,50.52876525833794,50.52924791086351
28,0.0016,0.1,42.17203283639276,42.17270194986072
28,0.0016,0.01,44.290206394636684,44.28969359331476
28,0.0016,0.001,27.131968129984656,27.130919220055702
28,0.0016,1e-4,30.752210194653344,30.75208913649024
28,0.0016,0,37.10275077396698,37.10306406685236
28,2e-4,1,47.46430038776581,47.46518105849582
28,2e-4,0.1,31.97729659054606,31.977715877437333
28,2e-4,0.01,30.75060638481222,30.75208913649024
28,2e-4,0.001,9.804316609377196,9.805013927576596
28,2e-4,1e-4,12.591664212999524,12.590529247910865
28,2e-4,0,11.310304132402143,11.309192200557106
28,0,1,44.1216918964611,44.12256267409471
28,0,0.1,29.74951435275499,29.749303621169915
28,0,0.01,-2.729735618280186,-2.7298050139275603
28,0,0.001,-8.41391891626233,-8.41225626740949
28,0,1e-4,9.02588047786317,9.025069637882993
28,0,0,3.396416345011754,3.3983286908078014
29,1.6,1,82.97395985814144,82.97520661157024
29,1.6,0.1,70.41422129494092,70.41322314049586
29,1.6,0.01,63.80111201981747,63.80165289256198
29,1.6,0.001,65.01355772889241,65.0137741046832
29,1.6,1e-4,65.23253784232148,65.23415977961432
29,1.6,0,60.88009173575912,60.88154269972452
29,0.16,1,67.71384953232021,67.71349862258953
29,0.16,0.1,53.773930136266856,53.77410468319559
29,0.16,0.01,54.765248791915454,54.76584022038567
29,0.16,0.001,51.73420316282175,51.735537190082646
29,0.16,1e-4,48.86942611747677,48.870523415977964
29,0.16,0,52.01305538735593,52.01101928374656
29,0.016,1,65.23383329002094,65.23415977961432
29,0.016,0.1,53.71978226967483,53.71900826446281
29,0.016,0.01,53.11373266480289,53.11294765840221
29,0.016,0.001,52.01178252982691,52.01101928374656
29,0.016,1e-4,46.887347150357364,46.8870523415978
29,0.016,0,53.11169530247804,53.11294765840221
29,0.0016,1,66.3350786505172,66.33608815426997
29,0.0016,0.1,32.342349187337796,32.34159779614325
29,0.0016,0.01,42.69841616439375,42.69972451790633
29,0.0016,0.001,37.30080302219072,37.30027548209366
29,0.0016,1e-4,34.489824587148185,34.49035812672176
29,0.0016,0,39.11805892426138,39.11845730027548
29,2e-4,1,36.03226828178917,36.03305785123967
29,2e-4,0.1,29.035582531040035,29.035812672176306
29,2e-4,0.01,9.091786275750732,9.09090909090908
29,2e-4,0.001,5.8957705375852685,5.895316804407727
29,2e-4,1e-4,13.773872219047865,13.774104683195588
29,2e-4,0,2.535305267232688,2.5344352617079977
29,0,1,20.828102284725894,20.826446280991746
29,0,0.1,12.176302171015983,12.176308539944898
29,0,0.01,4.628569663006829,4.628099173553721
29,0,0.001,-0.9363608998082286,-0.9366391184572933
29,0,1e-4,-14.27095035473164,-14.269972451790622
29,0,0,15.315877821571359,15.316804407713505
30,1.6,1,71.49864010439225,71.49672033392963
30,1.6,0.1,67.9197840804115,67.91890280262373
30,1.6,0.01,67.20408137813448,67.20333929636254
30,1.6,0.001,68.21720183696995,68.2170542635659
30,1.6,1e-4,68.09827906775402,68.09779367918902
30,1.6,0,66.84570939927151,66.84555754323196
30,0.16,1,63.98334551694133,63.98330351818724
30,0.16,0.1,60.94238203888916,60.94215861657722
30,0.16,0.01,58.13852441863492,58.13953488372093
30,0.16,0.001,57.96304522925761,57.960644007155636
30,0.16,1e-4,55.39734340484335,55.396541443053074
30,0.16,0,57.48335046168923,57.48360166964818
30,0.016,1,65.356013127892,65.35480023852116
30,0.016,0.1,59.21225288502669,59.2128801431127
30,0.016,0.01,48.60039929207933,48.598688133571855
30,0.016,0.001,51.75869924600572,51.75909361955874
30,0.016,1e-4,55.63274112095035,55.6350626118068
30,0.016,0,52.833802998145906,52.832438878950505
30,0.0016,1,65.95223538953822,65.9511031604055
30,0.0016,0.1,57.78097881427098,57.78175313059034
30,0.0016,0.01,53.84474347118785,53.84615384615384
30,0.0016,0.001,48.95463535912175,48.95646988670245
30,0.0016,1e-4,43.947256329336255,43.94752534287419
30,0.0016,0,41.50084943457121,41.502683363148485
30,2e-4,1,67.02363395177848,67.02444841979725
30,2e-4,0.1,59.09378313085822,59.09361955873584
30,2e-4,0.01,55.27813637789826,55.27728085867621
30,2e-4,0.001,31.961016649872526,31.961836612999406
30,2e-4,1e-4,22.361235967901926,22.361359570661904
30,2e-4,0,20.036033123549096,20.035778175313055
30,0,1,62.67315601637998,62.67143709004174
30,0,0.1,57.95968546362811,57.960644007155636
30,0,0.01,52.23453164680443,52.23613595706619
30,0,0.001,36.19374174895634,36.195587358378056
30,0,1e-4,0.7757495356348965,0.7751937984496067
30,0,0,4.174060333998876,4.174120453190227
31,1.6,1,87.83638852466056,87.83561643835617
31,1.6,0.1,89.42451669485942,89.42465753424658
31,1.6,0.01,74.35655747748716,74.35616438356165
31,1.6,0.001,68.38378586240978,68.38356164383562
31,1.6,1e-4,69.9726262817112,69.97260273972603
31,1.6,0,69.91718525651832,69.91780821917808
